,mean,sd
91,4.960948401987553,3.1290315817476193
92,3.572993877232075,2.9034751030107
93,2.6183777571842075,3.0432488854477726
94,2.259212081246078,1.994265856347019
95,2.663587911054492,1.7763954669151638
96,3.725454095005989,1.904809719752085
97,1.8764756816625594,1.7399167861127287
98,0.0,0.0
99,3.598538407981396,2.2225942045765863
100,5.281787402033806,2.5958455571354513
101,0.6770633202791214,1.1899818443561654
102,3.7379397067427633,2.605897474742396
103,3.5968155006319282,3.0379602842260818
104,1.056898570600897,1.4028775322779674
105,2.9745153373479845,2.7756169708319183
106,4.899662706851959,1.9969013662759967
107,3.990347812026739,2.380027320791281
108,1.5166195490956307,2.3045833083813556
109,5.190526698417962,3.5002025974361737
110,4.173913001883775,4.2574841856248895
111,1.4406273956596851,2.2312713198206136
112,4.788420967683196,2.13877696313449
113,3.19213620364666,2.1565209032097017
114,4.748502363860607,2.64647122681377
115,1.5134786735475063,2.408895121046678
116,5.753277105391025,2.6525248622828492
117,0.0,0.0
118,3.2111975886300206,2.8762752944225447
119,2.8234362259507177,1.4602384651782754
120,4.242204282283783,6.144469051180614
121,3.692782532796264,4.219035800812357
122,1.0761438325792552,2.1064624612308465
123,0.5469438604265452,1.5871915604971758
124,5.528581929653883,3.893649997540668
125,2.277135798372328,2.982156420043082
126,1.2437497481703759,1.3216938466768955
127,5.0939307214319705,3.492183165014711
128,3.053977383300662,2.088455586787133
129,4.262853164747358,2.3634553820213515
130,6.108307802677155,3.262556514757394
131,3.62620809212327,1.7927377682606525
132,4.025177130550146,3.330924946574951
133,3.8423389589786527,1.8634000099022114
134,1.1702511247992515,2.6120579381617555
135,1.6550143443048,1.4920846953806093
136,2.302512914612889,2.4231497503191184
137,0.6088358449935913,1.3109829393371355
138,5.066688702702522,4.846745175161171
139,3.99031774520874,1.9849655668592023
140,3.056721507012844,3.8323871731436645
141,4.32920163154602,5.4863394124454565
142,3.838025454878807,2.7377155703842275
143,1.2198212999291718,1.7131571096066176
144,5.086530729234219,2.2559828133098674
145,5.07534970074892,2.688164021615045
146,3.8871103647351264,2.061984168697713
147,1.7883527314662933,2.267944460319935
148,0.7661069840192795,1.1640288467437607
149,5.554797585755587,6.002538934239499
150,2.246235633045435,1.5297140092890786
151,0.5298601223900914,1.165377371923218
152,3.002915617376566,2.2482582700800298
153,5.366808202266693,2.656853671533012
154,2.8152120929956435,1.8308617281135866
155,5.778050362095237,3.389474733746244
156,3.886364506557584,3.113944780228651
157,2.4883738519251346,2.963847190805237
158,1.8852265030145645,1.7324282884930158
159,2.1080846287310124,1.4554688834668368
160,3.2868274542689324,2.0466053303123193
161,2.0093163469433786,1.9249500402759097
162,0.0,0.0
163,3.1810787092149257,2.277150018849565
164,4.963872231245041,2.341134200712938
165,0.707882201001048,1.0923871801626974
166,3.2269724082946776,2.298257378355012
167,4.10307175502181,2.800892908140015
168,1.9484961692243814,1.5239346038132242
169,2.8172620944678783,2.585005625547822
170,4.595775446295738,2.0151114753221693
171,4.001549513079226,2.492791103998183
172,1.787518963497132,2.4919815207985794
173,5.344148827940225,3.5573096527696397
174,3.7064627275057136,3.758857803582858
175,2.1850338426232336,2.8243507063802484
176,4.045702863410115,2.253842897363365
177,2.2359934252873064,1.6648059912378634
178,4.755803883746267,2.4251796191211623
179,1.4417075223848224,2.5781441585955327
180,5.905809823274613,2.8395866534424528
181,0.005621323585510254,0.05593146347493834
182,2.263690730035305,2.175569002394408
183,3.060731102079153,1.5581434473721762
184,4.383934591710568,6.093508725487042
185,3.386837384700775,3.950573361565278
186,1.0410760428011416,1.9196169641010226
187,0.5949886668100953,1.6150507534815899
188,4.112181069552898,3.4428103469877813
189,1.827995284795761,2.6851183191438275
190,1.3413830882310867,1.430180267021485
191,3.902719721645117,2.436592042898305
192,3.2993388564884665,1.8939953649392067
193,5.294435105919838,2.5904962628907553
194,6.233357183337212,2.742576193035662
195,3.339243031144142,1.8480936317267285
196,4.372585911396891,3.395150265704585
197,3.615850684642792,2.050002956304096
198,0.9431350469589234,2.303399206551541
199,2.0951061022281645,1.6563055392064858
200,2.33891131490469,2.364302706629061
201,0.527856614291668,1.2698442052430374
202,5.22488461099565,4.808538444420877
203,3.6167491555213926,1.7204628014381544
204,3.0703270579874515,3.8147204043988836
205,4.71364326685667,5.813270816429502
206,4.2740197694301605,2.6663529889617283
207,0.7816061738133431,1.4371129614607303
208,5.35969976067543,2.29963492739352
209,4.684150829911232,2.8141990172242695
210,3.5465081719309093,2.003477455184572
211,1.3794340580701827,2.160705236553405
212,0.820753225684166,1.2128231195569816
213,5.762050708532334,6.381792994645298
214,2.2827238039672375,1.866219957715744
215,0.5770585173368454,1.2863503149531
216,2.781623427681625,2.2355218355469337
217,4.91027396440506,2.425704551548004
218,2.5020256834477186,2.0801054206305754
219,6.138783850371838,3.7488747257347215
220,4.36179810769856,3.3869681491077865
221,2.3079632604122162,2.7433035339727203
222,1.8271184680238366,1.4134638933096697
223,1.8930649619549513,1.4960731563157392
224,3.7060247918590905,2.489627665800681
225,1.7679913592338563,1.9199386389728559
226,0.0018260742723941804,0.018169209602558276
227,3.4246395426802336,2.2156026542322267
228,5.41561637967825,2.2228525395409995
229,0.591196309030056,0.9937274490197784
230,3.11822961345315,2.5891996582458643
231,4.154207617640496,2.653734683381299
232,2.6584677133522927,1.846556547558699
233,2.645241048336029,2.3733470286362883
234,5.053078679293394,2.541392418328969
235,4.1939898189902305,2.351853612708184
236,1.8155708107165993,2.6979286547178543
237,6.033221190311014,3.6757644196609847
238,3.315512588173151,3.352080371675449
239,2.4469218407571316,3.1702090516643855
240,3.4845838326215746,2.0660251673742827
241,2.6379317587614057,1.76844131123723
242,4.553811366856098,2.2681758751614427
243,1.4571041998267174,2.479967724692851
244,6.078980225026608,2.849883597432219
245,0.002193493274971843,0.020350639251312395
246,2.0874953144416213,2.2503169916791776
247,2.887345876544714,1.999504992176573
248,4.599693059679121,6.266924983020622
249,2.7794233536720276,3.5792281511844917
250,1.1300253359042107,1.9717262451680935
251,0.6618757838010788,1.7427189295080083
252,4.443394383192063,3.1774902578835342
253,1.3951471209898592,2.2820617957075315
254,1.3380939597240649,1.3583770426812602
255,3.443546950817108,2.2216923458344993
256,3.780136471539736,2.193439503723175
257,5.097042644023896,2.747001193515101
258,6.598973625302315,3.065031494348383
259,3.763154905587435,2.2320211455947327
260,4.9560743193328385,3.3911897419191472
261,3.370103822797537,2.3003098616911832
262,0.8300100666284561,2.185304348358671
263,2.54518709346652,1.7949261601139312
264,2.67856037221849,2.3895641625467823
265,0.7626737898588181,1.6003259338886557
266,5.781448563039302,5.130748147809479
267,3.462912564277649,1.8501425489181744
268,3.847059064172208,4.175274332343885
269,4.901342443078756,5.847420120717035
270,3.976567655801773,2.1808260396116586
271,0.8819699254631996,1.3954534641082899
272,4.891820139884949,2.083164650884391
273,4.286856572646648,2.7833513272952137
274,3.6647489464282987,2.209457759889645
275,1.450984183549881,2.1730151264040476
276,0.7191415971517563,1.152295623217131
277,5.500609724372626,5.941468359927128
278,1.7864208222925664,1.7510383504957094
279,0.6580244070291519,1.4520222306073929
280,3.0808486700057984,2.351380353561961
281,5.038715986609459,2.775457839524092
282,2.5056758780032395,2.106594064312255
283,5.992707963511347,3.519010064933478
284,4.027006141394377,3.509864846143914
285,1.764136834293604,2.24249853698235
286,1.9643247221410274,1.7258295904707945
287,1.657643432058394,1.6499433382486204
288,3.5267947563529014,2.6181487415869396
289,2.0439548179879785,1.9685941077715698
290,0.004933232069015503,0.0490850393300193
291,3.177459050565958,2.2721471740648376
292,5.833765574395657,2.8221721560093163
293,0.7385652476549148,1.107501365274369
294,3.816970474272966,2.6608012531715577
295,2.98855894818902,2.3831308641038076
296,2.741189167276025,1.8887271439278992
297,2.6396482740342617,2.4094196111883033
298,5.424678797125816,2.52980935588926
299,3.9711558762565256,2.263663880752855
300,2.212362125515938,3.0025919710276927
301,5.4399258098006245,3.6122287953379475
302,2.999555434435606,3.1754950949028378
303,1.9031151194870473,2.5617468614904233
304,3.279341847524047,2.0967784278008947
305,2.9124989096820353,1.8714785880834302
306,4.630897848904133,2.6159863865685744
307,1.3161085608415306,2.4417003212605572
308,5.831045551002026,2.7800400468849986
309,0.008608228862285613,0.07839726444793133
310,1.9371898047253489,2.0749203072629667
311,2.9432317670620978,1.821654718025483
312,5.207368069365621,6.25271091145488
313,2.5918848678469657,3.620897315242424
314,1.0048106975853444,1.7882783170188012
315,0.5699692630767822,1.4090818604183954
316,4.148943082243204,3.2748009510178924
317,1.2839559003710748,2.057197783511624
318,1.2712840857356786,1.2434389503016123
319,3.1212672418355942,2.1691110242135543
320,4.120897791981697,2.1928216170971933
321,5.380892233848572,2.9021940724082667
322,6.022864387184382,2.6218208789437294
323,4.302306179851294,1.9240085435731038
324,4.191226380541921,3.597602464517211
325,3.2684880255348983,2.293534579795853
326,0.9917431858181953,2.4030620065869743
327,2.1975351117551325,1.598876227047039
328,2.621442864611745,2.238345805972904
329,0.9254014213383198,1.8053195985948045
330,5.103486515879631,5.098648108682444
331,3.2203904227912425,2.084540036293035
332,3.0627104586362837,3.651236588385006
333,4.928639584183693,5.670531054944583
334,3.710461476147175,2.4823515389315545
335,1.1876558953709901,1.862409753127522
336,5.239698405861855,2.2873253178729778
337,4.684802071005106,3.244418215187551
338,4.080858994722366,2.194758119915452
339,1.9343421246111392,2.5530210909002578
340,0.76089614123106,1.288414466662111
341,5.538450665101409,6.1643798624317565
342,2.0510503893345593,1.8520488691966561
343,0.6094867441430688,1.3936153815849828
344,2.830723260641098,2.236048780578841
345,5.413433859348297,2.9653712651414295
346,2.085065832734108,1.510731007510811
347,5.517152903079986,3.4370895817490927
348,3.9476529982686044,3.5731436315959235
349,2.010525639653206,2.430336440120677
350,1.9701837671920657,1.9830913024625008
351,1.242699295580387,1.3936095254258418
352,3.5441763854026793,2.1495084378464555
353,2.6069292931258676,2.2664577741933254
354,0.0,0.0
355,2.717196171823889,2.0063351587709612
356,5.418676937520504,2.8347779779544378
357,0.6443029523966834,1.013304743790877
358,3.6002238239347935,2.5619134453501275
359,2.9488172075152397,2.192020122382462
360,2.6902245850861073,2.060707173177896
361,2.9182603512704373,2.3290716589891227
362,5.01778298035264,2.377141308799815
363,4.019106846451759,2.3026137626943894
364,2.5858409751951696,3.24380326614571
365,5.00783888489008,3.7277536225210444
366,3.7209575834870336,3.929167575246108
367,1.805195584744215,2.470195438910556
368,3.2226597000658512,2.23547612919884
369,2.8287393737211826,2.2189304802697833
370,4.135294404029846,2.485104776043966
371,1.26922343313694,2.556047362453686
372,6.3157248938083645,2.7403902901227215
373,0.0045460032299160956,0.041354602338325684
374,2.6241085938736797,2.3995890861157347
375,2.5705870631337167,1.6175579013069346
376,4.733341046795249,6.195292905273503
377,2.9403792268037794,3.8085644004403663
378,0.9444870653562247,1.8067712884354794
379,0.5724843190610409,1.5974277301888298
380,4.5605413193628195,3.463794191575164
381,2.1360201728343964,2.725878944523305
382,1.2187005980312824,1.3332293863545632
383,3.0794864673912525,2.3854412254442305
384,4.236636672466993,2.4263097326653336
385,5.566759496927261,2.905578427645796
386,6.651278650164604,2.8233889330215245
387,4.389487043917179,2.1790940121144504
388,4.17588654153049,3.476205165482365
389,3.468531872332096,2.1951879726221617
390,0.7497526842355728,1.917153126966894
391,2.6333054977655412,1.4945914805641747
392,2.625804602056742,2.5603958622811795
393,0.9309474125504493,1.7995949696467615
394,4.678503654673696,4.52885035728805
395,4.2833127737045285,2.28765672573392
396,3.210306598842144,3.7091291241113016
397,4.516254045814276,5.710993236633456
398,3.463012665845454,2.58851337434384
399,1.9247253930568695,2.4187430762600117
400,5.543014688491821,2.048525473874817
401,4.416798884868622,2.6919401125213924
402,4.2301215635240075,2.139227523481973
403,2.5256156480312346,2.6513037307155276
404,0.752828664779663,1.3200969112525964
405,5.215374650359154,5.81666962992532
406,2.488723660260439,1.6562776996023432
407,0.3368251746892929,0.9038425701470449
408,2.560783941708505,1.9570142470110365
409,6.565609788894653,2.9325901285602067
410,2.2648048092611135,1.8052071149076778
411,5.73072533339262,3.1572964429784256
412,3.9337731580622495,3.43758649706325
413,2.3476887065172196,3.0511928091356246
414,2.2188679656386374,2.01050679515303
415,1.7619858387112617,1.3613422025955526
416,3.252518339715898,1.8118395201550934
417,3.638825787305832,2.4838005961501586
418,0.0,0.0
419,2.61311079621315,2.0854657793432687
420,6.026814184188843,3.117222637793872
421,0.7016676923632622,1.1996407916260818
422,4.289937699586153,2.6117984292917598
423,2.7486018938571215,2.4932146320525157
424,2.363945171777159,1.9035561268562173
425,2.9800626626610756,2.60379821059838
426,4.75782003030181,2.2577486105633793
427,4.166503685712814,2.070580297747487
428,2.385184434056282,2.9944711233120787
429,4.096131839752197,3.089305847422271
430,3.720278742313385,3.6690771310900656
431,0.8754404187202454,1.6020376703171133
432,4.482885701954364,2.357651715052434
433,2.7205822640657424,2.0591700400215323
434,4.193919405937195,2.5727264884388896
435,1.1167933188378811,2.284196916709318
436,6.771055195331574,2.4065969326284717
437,0.0005442248657345772,0.005414969043669413
438,3.033373576812446,2.6291129055690856
439,2.673933368772268,1.7654981637464633
440,4.310542677640915,6.334367317839689
441,3.857874129898846,4.517072424989783
442,0.9033406480262056,1.7613848769426024
443,0.6192460057139396,1.8124893786768954
444,4.612296258658171,3.8520156774355696
445,2.290074775516987,2.973759865509345
446,1.5137117590755225,1.6359488900555714
447,3.904372551292181,2.927834275689964
448,2.787920977920294,1.7809914099916992
449,5.3046707499027255,3.2202130886263998
450,6.11870179772377,2.8597084284121794
451,3.493085294701159,1.8805558164882237
452,4.247301935106516,3.2961494066623787
453,3.0797251020371914,2.5805032662572733
454,0.5779121723771096,1.3783646986588483
455,2.922878830730915,1.519137450273588
456,2.097018812741153,1.7317324009397337
457,0.03755619630217552,0.30994845580335134
458,5.268414634540677,4.500644442546867
459,2.8830840849876402,1.9624498843373686
460,3.7510718983784317,3.9746144020895855
461,4.514296628832817,5.92045539157428
462,2.993763831742108,2.423523100796677
463,0.8253641899302602,1.0991017556913176
464,5.46332977950573,2.5316628584200784
465,4.61275722771883,2.963048754093909
466,3.1558355458080767,2.673930321229503
467,1.9655904796719552,2.3493609253196657
468,0.8104030787944794,1.112918091507327
469,4.933183665275574,5.373486667509244
470,2.777637719064951,1.66261290596571
471,0.9522547607123851,1.7310064298884817
472,3.181345516294241,2.549837418228049
473,4.668344104290009,2.180010175205753
474,3.3831743375398218,1.6953348045848355
475,5.801654454171658,3.0530575839830942
476,3.5347914795577524,2.7028481730052367
477,1.9403988770395517,2.483037708398184
478,2.2015310399606824,1.649708765893876
479,2.7566459983587266,1.5288168914445366
480,4.173958947062492,2.3641011677223465
481,4.299674990475178,2.765141502739495
482,0.0,0.0
483,2.7294792006351054,1.9526033866608699
484,4.825037590265274,2.0302723589446368
485,0.4580627056956291,0.9091832738062228
486,4.245451201796532,2.2792335422923777
487,4.054524335265159,2.9677838487977963
488,2.490907100811601,1.7078701968189909
489,3.589059132933617,2.967354497462115
490,3.9266914957761765,1.882249390481554
491,3.096289178840816,1.7309772228775209
492,1.7182681959867478,2.2029080984667138
493,4.392310689687729,2.361652233755273
494,3.601202394813299,4.080945476155419
495,2.5997921223193408,2.8956923695796832
496,3.857113372683525,2.0100385255963116
497,1.7971968431398273,1.880061283770391
498,4.9584921615570785,2.2951102514245765
499,1.376096858959645,2.0461907965008614
500,6.444379477202892,3.028380608967928
501,0.011860818453133106,0.08640714184931807
502,2.867482914477587,2.7832560842313927
503,2.6316828712821008,1.3640565268357798
504,4.422812214195728,5.908982273520902
505,3.2484494486451148,3.717088108155859
506,0.9819717045873404,1.7009806274260093
507,0.7601246825605631,1.900962831382914
508,4.004255759268999,2.9076232415109273
509,1.293652476221323,2.0652333841106834
510,0.724947480596602,0.7237834267580336
511,4.869933183193207,2.598176133962032
512,4.06316859588027,2.291520206963623
513,4.207893092483282,2.705646001927168
514,5.87533874630928,2.2761775828388795
515,4.463803190886974,1.908377373672759
516,4.226287098526955,2.450521820557795
517,4.745955290794373,2.6214137888674336
518,1.864226257801056,3.362315100114273
519,1.363914025351405,1.3048350675389737
520,2.768498951047659,1.8510919321161992
521,0.5845098260045052,1.3776302066635624
522,4.633611257448792,4.6533055613655545
523,4.617854152023792,2.3831936411625905
524,3.382866629064083,3.6354095729105937
525,3.7466669713146983,3.8620489173521864
526,5.703923158086837,3.351184979649031
527,1.8088382709026336,2.5372701140577836
528,4.553149102330208,2.039516701499922
529,4.71573396652937,3.262354495871424
530,3.360447884052992,1.7952140986435312
531,2.836678494811058,3.3936960678568506
532,0.694620746821165,1.0865508398428547
533,6.735464927926659,6.852042245836095
534,4.817769849896431,2.3446840848960764
535,0.3787892001122236,1.0788915339248395
536,2.8193646413087845,1.932677473784587
537,6.562702198028564,2.48739612814782
538,3.268015489578247,1.7185961405912433
539,5.848053738176823,3.5094731231538914
540,6.23269787825644,5.044392414747495
541,1.1222156736254691,1.4880053634184047
542,1.8542813585698605,2.2199848503196957
543,3.3105887204408644,1.6254466440534392
544,2.9460467486456037,2.5585010207693686
545,1.7186887171864509,2.041572049281176
546,0.07874667823314667,0.3188060239673495
547,3.4682808369398117,2.4728244006773847
548,4.1945949712395665,2.1811298629745535
549,0.36856674164533615,0.9750304346038114
550,2.8797778303921224,2.7132066491324154
551,4.461226563416421,2.9054995721250108
552,0.8653910322859883,1.131554135194505
553,3.066369325518608,2.5299956569384854
554,3.071242100596428,1.8701845172713647
555,3.9186213701963424,2.104320578623022
556,2.946797857582569,3.7774844414901683
557,5.545160621404648,3.949699346161685
558,3.6903760240972043,3.6657814620333657
559,2.2030849645286796,2.6895413825237116
560,3.7586472779512405,1.7408834570981333
561,2.568794712275267,1.6911987391349521
562,4.146941452622413,1.8948334175118395
563,3.6809713347256183,3.1674715270371467
564,5.692830235362053,2.6374329142546116
565,0.0,0.0
566,2.4466159468889237,1.8429654145966474
567,4.110370379537344,1.9337437285648011
568,3.61562138825655,5.187129939909264
569,2.6130012102425098,3.101670690781077
570,0.09457841528579593,0.3151308976446287
571,0.49186811432242394,1.6576990961885756
572,3.6954200091958045,3.0644322826134935
573,1.838912613093853,2.9735695440396017
574,2.0148353266343473,1.9699661481771469
575,4.901373642683029,2.8077457963707393
576,4.395373855680227,2.48933735322516
577,3.9267698342353103,2.5925217249978836
578,6.304675953686237,2.9556620539122855
579,3.5739482551813126,2.2409484532492785
580,5.194930204376578,3.087317713049845
581,4.471801785379649,2.7565575601836727
582,0.46450541377067567,1.5505486094177117
583,2.3281616188585756,1.7621946335107708
584,1.783740967437625,2.136307481260236
585,0.06211821109056473,0.3147903556795352
586,5.770413174405694,4.6461286907851775
587,4.814235102534294,2.061018446458378
588,3.595795890390873,3.6027146887175103
589,3.3482610689103605,4.150821365870085
590,5.553675271607935,3.0226263464136487
591,0.38867029847577217,1.0190404526291161
592,5.833144418001175,2.7976581898852646
593,4.782466201782227,3.333980047262997
594,3.135014076679945,1.848482680180243
595,1.0895356613397598,2.0312970441956057
596,1.2022299123555422,1.7659240844340416
597,6.696235227584839,6.681417401994974
598,5.023795158863067,2.5519140117248362
599,0.46745388448238373,1.1291838269291086
600,1.877940684966743,1.9159197783444961
601,6.492354022264481,2.958512334926829
602,2.513540147319436,1.8078168859072044
603,5.2576865252107385,3.406212079982697
604,6.465636337995529,3.7442062578321327
605,1.2617281490564347,1.8443245872616196
606,3.037118257880211,2.33845374874201
607,2.34768231600523,1.8481562764281552
608,3.289091234356165,2.2418683782430406
609,2.722893424038775,1.9666509745057845
610,0.09928940251469612,0.35765183698618963
611,4.412112563252449,2.5176359333743688
612,4.2961308740079405,2.347429803249874
613,0.6190356306731701,1.5080365418747235
614,3.4534660887718203,3.4396055890456725
615,5.7701507958769795,3.531594038068409
616,0.3814571402594447,0.7920449136606533
617,2.5635429134964944,2.455294604799606
618,3.7130878569185732,2.138552562455355
619,3.894146444387734,2.432973242064557
620,1.0634590001404285,1.7546400101420896
621,5.869378871954978,3.705991848310483
622,4.919913407415152,4.649201213021335
623,1.0596298144757748,2.048659819008161
624,3.768758937716484,1.8647413947682052
625,2.228036189675331,1.7507510426654653
626,4.218956179916859,2.447041392722865
627,2.4223854570277035,2.4844284098167506
628,6.005681234747171,2.6735598557694
629,0.006522897966206074,0.043964668701120826
630,1.7474863421916962,2.0107438956208252
631,4.569628460407257,2.4694809533518853
632,4.867666794713586,5.713593020328749
633,2.5596125257015228,3.5545075746085786
634,0.36588344395160677,0.8826252468699607
635,0.5807259477674961,1.5415046987695402
636,3.3719772033020856,3.415472011317774
637,1.217188211977482,2.159217511071572
638,2.0495201785862447,1.6071903414383102
639,3.8917831644788383,2.6317082049333624
640,3.1750195190310477,2.020563075384395
641,5.619573660045862,3.1637165888106296
642,6.618603281378746,2.859297226433576
643,3.3422327134013177,2.4109574941465874
644,5.2657070870697495,2.772391464345427
645,4.131510715596378,2.6020209803630303
646,0.27253152936697006,1.0306288613082033
647,2.5609754326939584,1.6598683966796348
648,1.8419861377775668,1.888152049423195
649,0.11285449504852295,0.6556732532238524
650,9.085924499630927,4.9062792565397
651,3.7068463490903376,2.3032385603745644
652,5.116246824562549,3.7511571281520224
653,3.6435847112536432,3.8449372601030998
654,5.3142792943120005,3.086097749677662
655,0.12661940336227417,0.6193651153704726
656,5.89106530457735,2.90774404576962
657,3.7918979734927416,3.1377870933001764
658,2.5905482567846776,1.9547901180616316
659,0.7644127115607262,2.0261628614223524
660,1.3706266816705466,1.972005221362658
661,5.836365675628185,5.728451233688798
662,3.0257291366159915,1.9102069926099317
663,0.7808270543441176,1.6419269219910202
664,2.380062484703958,1.948150506173763
665,6.496152687072754,2.181503622313658
666,2.537570599913597,1.7703619806964248
667,5.678046639561654,3.4234111592041523
668,5.7302863377332685,3.222048560222334
669,1.0199734466522932,1.6230372266545186
670,3.9341755943000316,2.3805545693471615
671,2.260654119476676,1.817595091391706
672,3.64523078776896,2.2813130606462906
673,3.7997072625160215,2.040210858998227
674,0.13856261610984802,0.48394190252497993
675,3.29984961271286,1.9400850874366817
676,5.532192057371139,2.7226375842628507
677,0.539836739525199,1.2215613108162593
678,4.153882051259279,3.8724104162571873
679,5.342701855525374,2.939615799290718
680,1.0925375927612186,1.3510816926305498
681,2.531246458739042,2.693320453781736
682,3.923806073218584,2.303627375088919
683,4.145461434870958,2.551018096419389
684,0.5194441843032837,1.101446533106927
685,5.2104128331318496,3.1417162667207243
686,2.5565019701607525,3.1556952339046567
687,0.9067848187685013,1.7938691462804086
688,3.248894390836358,1.8790723083220728
689,1.4792481515184044,1.6087672126476675
690,3.955588415712118,2.3564737887088523
691,2.4100073231756687,2.324295387853683
692,6.029571553468704,2.5515184515137155
693,0.004675004482269287,0.046515707282750784
694,1.27907535597682,1.8194788878491852
695,3.1773970012553034,2.0893050770129244
696,5.816393409967422,5.672018829972416
697,1.0787765115499497,2.400979246254583
698,0.28072815015912056,0.6734999713361114
699,0.7619679739326238,1.451818349110945
700,3.495237467698753,3.000924963990104
701,0.6998037895560265,1.6408400733800397
702,2.589638110995293,1.583511141538402
703,3.4967247258499263,2.383400472556161
704,4.070144229978323,2.1848459244254745
705,6.25784429565072,3.226052063692588
706,6.88751849770546,2.481052210853786
707,3.4814093147218226,2.3068505839852937
708,5.52351164104417,3.152288154348986
709,4.406392443180084,2.026457303876696
710,0.13629671990871428,0.6169343796329076
711,2.438484243899584,1.9858037635528656
712,1.1914933151751756,1.6953506206679452
713,0.1122431480884552,0.5773289812163543
714,10.67157299697399,4.279264605600542
715,5.404710911512375,2.270521565590086
716,5.990969668366015,3.8348013461578745
717,4.161181587576866,3.6602934911251443
718,3.976988577246666,2.574758549557546
719,0.17057776868343352,0.6038432771917344
720,4.906000941693783,2.671002234599593
721,3.2385953965969385,2.7404003721080743
722,2.690712257772684,1.9261014546646538
723,0.2869597554206848,1.194690461156563
724,1.6011292326450348,2.1417142669415785
725,4.368797115087509,5.371132402469645
726,4.042468671798706,1.981138191243457
727,0.4879937992617488,1.257731477385759
728,2.3698746030777693,2.0779817829592013
729,5.689821012020111,2.4868924691457837
730,2.6059382210485635,1.7258132427423176
731,4.431543535366655,3.400300159346527
732,4.859757153987885,3.2253117927193484
733,0.6226800569891929,1.3601340295363646
734,4.186676318645477,1.7894780840016984
735,2.356435345634818,2.0143633203887172
